weather,lineNumber,passengersNumber,lineType,year,day,dayOfWeek,dayOfYear,isSunday,isWeekend,isHoliday,isPaques,isSchoolHoliday,isGrandSemaine,passengersNumberLag7,passengersNumberLag14,passengersNumberLag21,isFootballMatchDay
43,28,704,daily,2020,5,6,96,True,True,False,False,True,True,64.0,316.0,139.0,False
43,6,3,daily,2020,5,6,96,True,True,False,False,True,True,123.0,17.0,99.0,False
43,37,24,daily,2020,5,6,96,True,True,False,False,True,True,20.0,136.0,270.0,False
43,5,213,daily,2020,5,6,96,True,True,False,False,True,True,480.0,79.0,434.0,False
43,16,24,daily,2020,5,6,96,True,True,False,False,True,True,18.0,341.0,4.0,False
43,19,26,daily,2020,5,6,96,True,True,False,False,True,True,105.0,1159.0,1001.0,False
43,25,35,daily,2020,5,6,96,True,True,False,False,True,True,65.0,34.0,79.0,False
43,26,133,daily,2020,5,6,96,True,True,False,False,True,True,704.0,64.0,316.0,False
43,32,27,daily,2020,5,6,96,True,True,False,False,True,True,3.0,123.0,17.0,False
43,36,31,daily,2020,5,6,96,True,True,False,False,True,True,24.0,20.0,136.0,False
26,8,450,daily,2020,6,0,97,False,False,False,False,True,True,213.0,480.0,79.0,False
26,32,159,daily,2020,6,0,97,False,False,False,False,True,True,24.0,18.0,341.0,False
26,19,177,daily,2020,6,0,97,False,False,False,False,True,True,26.0,105.0,1159.0,False
26,26,578,daily,2020,6,0,97,False,False,False,False,True,True,35.0,65.0,34.0,False
26,5,941,daily,2020,6,0,97,False,False,False,False,True,True,133.0,704.0,64.0,False
26,6,2,daily,2020,6,0,97,False,False,False,False,True,True,27.0,3.0,123.0,False
26,9,565,daily,2020,6,0,97,False,False,False,False,True,True,31.0,24.0,20.0,False
26,16,95,daily,2020,6,0,97,False,False,False,False,True,True,450.0,213.0,480.0,False
26,28,1884,daily,2020,6,0,97,False,False,False,False,True,True,159.0,24.0,18.0,False
26,25,168,daily,2020,6,0,97,False,False,False,False,True,True,177.0,26.0,105.0,False
26,18,133,daily,2020,6,0,97,False,False,False,False,True,True,578.0,35.0,65.0,False
26,40,205,daily,2020,6,0,97,False,False,False,False,True,True,941.0,133.0,704.0,False
26,35,79,daily,2020,6,0,97,False,False,False,False,True,True,2.0,27.0,3.0,False
26,13,1521,daily,2020,6,0,97,False,False,False,False,True,True,565.0,31.0,24.0,False
26,14,346,daily,2020,6,0,97,False,False,False,False,True,True,95.0,450.0,213.0,False
26,17,575,daily,2020,6,0,97,False,False,False,False,True,True,1884.0,159.0,24.0,False
26,37,53,daily,2020,6,0,97,False,False,False,False,True,True,168.0,177.0,26.0,False
26,36,114,daily,2020,6,0,97,False,False,False,False,True,True,133.0,578.0,35.0,False
14,9,593,daily,2020,7,1,98,False,False,False,False,True,True,205.0,941.0,133.0,False
14,8,493,daily,2020,7,1,98,False,False,False,False,True,True,79.0,2.0,27.0,False
14,13,1577,daily,2020,7,1,98,False,False,False,False,True,True,1521.0,565.0,31.0,False
14,40,223,daily,2020,7,1,98,False,False,False,False,True,True,346.0,95.0,450.0,False
14,14,311,daily,2020,7,1,98,False,False,False,False,True,True,575.0,1884.0,159.0,False
14,17,666,daily,2020,7,1,98,False,False,False,False,True,True,53.0,168.0,177.0,False
14,5,1002,daily,2020,7,1,98,False,False,False,False,True,True,114.0,133.0,578.0,False
14,35,66,daily,2020,7,1,98,False,False,False,False,True,True,593.0,205.0,941.0,False
14,32,163,daily,2020,7,1,98,False,False,False,False,True,True,493.0,79.0,2.0,False
14,18,119,daily,2020,7,1,98,False,False,False,False,True,True,1577.0,1521.0,565.0,False
14,16,97,daily,2020,7,1,98,False,False,False,False,True,True,223.0,346.0,95.0,False
14,19,205,daily,2020,7,1,98,False,False,False,False,True,True,311.0,575.0,1884.0,False
14,28,1798,daily,2020,7,1,98,False,False,False,False,True,True,666.0,53.0,168.0,False
14,37,83,daily,2020,7,1,98,False,False,False,False,True,True,1002.0,114.0,133.0,False
14,36,118,daily,2020,7,1,98,False,False,False,False,True,True,66.0,593.0,205.0,False
14,26,528,daily,2020,7,1,98,False,False,False,False,True,True,163.0,493.0,79.0,False
14,6,6,daily,2020,7,1,98,False,False,False,False,True,True,119.0,1577.0,1521.0,False
14,25,172,daily,2020,7,1,98,False,False,False,False,True,True,97.0,223.0,346.0,False
43,13,1648,daily,2020,8,2,99,False,False,False,False,True,True,205.0,311.0,575.0,False
43,36,127,daily,2020,8,2,99,False,False,False,False,True,True,1798.0,666.0,53.0,False
43,9,669,daily,2020,8,2,99,False,False,False,False,True,True,83.0,1002.0,114.0,False
43,8,489,daily,2020,8,2,99,False,False,False,False,True,True,118.0,66.0,593.0,False
43,17,679,daily,2020,8,2,99,False,False,False,False,True,True,528.0,163.0,493.0,False
43,16,100,daily,2020,8,2,99,False,False,False,False,True,True,6.0,119.0,1577.0,False
43,14,361,daily,2020,8,2,99,False,False,False,False,True,True,172.0,97.0,223.0,False
43,37,86,daily,2020,8,2,99,False,False,False,False,True,True,1648.0,205.0,311.0,False
43,19,217,daily,2020,8,2,99,False,False,False,False,True,True,127.0,1798.0,666.0,False
43,6,6,daily,2020,8,2,99,False,False,False,False,True,True,669.0,83.0,1002.0,False
43,40,219,daily,2020,8,2,99,False,False,False,False,True,True,489.0,118.0,66.0,False
43,35,75,daily,2020,8,2,99,False,False,False,False,True,True,679.0,528.0,163.0,False
43,26,611,daily,2020,8,2,99,False,False,False,False,True,True,100.0,6.0,119.0,False
43,5,1032,daily,2020,8,2,99,False,False,False,False,True,True,361.0,172.0,97.0,False
43,28,1493,daily,2020,8,2,99,False,False,False,False,True,True,86.0,1648.0,205.0,False
43,32,176,daily,2020,8,2,99,False,False,False,False,True,True,217.0,127.0,1798.0,False
43,18,159,daily,2020,8,2,99,False,False,False,False,True,True,6.0,669.0,83.0,False
43,25,176,daily,2020,8,2,99,False,False,False,False,True,True,219.0,489.0,118.0,False
11,36,32,daily,2020,9,3,100,False,False,False,False,True,True,75.0,679.0,528.0,False
11,28,907,daily,2020,9,3,100,False,False,False,False,True,True,611.0,100.0,6.0,False
11,32,32,daily,2020,9,3,100,False,False,False,False,True,True,1032.0,361.0,172.0,False
11,26,154,daily,2020,9,3,100,False,False,False,False,True,True,1493.0,86.0,1648.0,False
11,14,59,daily,2020,9,3,100,False,False,False,False,True,True,176.0,217.0,127.0,False
11,35,26,daily,2020,9,3,100,False,False,False,False,True,True,159.0,6.0,669.0,False
11,25,52,daily,2020,9,3,100,False,False,False,False,True,True,176.0,219.0,489.0,False
11,8,143,daily,2020,9,3,100,False,False,False,False,True,True,32.0,75.0,679.0,False
11,5,281,daily,2020,9,3,100,False,False,False,False,True,True,907.0,611.0,100.0,False
11,40,51,daily,2020,9,3,100,False,False,False,False,True,True,32.0,1032.0,361.0,False
11,6,2,daily,2020,9,3,100,False,False,False,False,True,True,154.0,1493.0,86.0,False
11,19,44,daily,2020,9,3,100,False,False,False,False,True,True,59.0,176.0,217.0,False
11,13,590,daily,2020,9,3,100,False,False,False,False,True,True,26.0,159.0,6.0,False
11,37,26,daily,2020,9,3,100,False,False,False,False,True,True,52.0,176.0,219.0,False
11,9,145,daily,2020,9,3,100,False,False,False,False,True,True,143.0,32.0,75.0,False
11,18,31,daily,2020,9,3,100,False,False,False,False,True,True,281.0,907.0,611.0,False
11,16,34,daily,2020,9,3,100,False,False,False,False,True,True,51.0,32.0,1032.0,False
43,40,38,daily,2020,10,4,101,False,False,True,False,True,True,2.0,154.0,1493.0,False
43,5,301,daily,2020,10,4,101,False,False,True,False,True,True,44.0,59.0,176.0,False
43,37,29,daily,2020,10,4,101,False,False,True,False,True,True,590.0,26.0,159.0,False
43,25,55,daily,2020,10,4,101,False,False,True,False,True,True,26.0,52.0,176.0,False
43,36,41,daily,2020,10,4,101,False,False,True,False,True,True,145.0,143.0,32.0,False
43,13,566,daily,2020,10,4,101,False,False,True,False,True,True,31.0,281.0,907.0,False
43,28,850,daily,2020,10,4,101,False,False,True,False,True,True,34.0,51.0,32.0,False
43,14,84,daily,2020,10,4,101,False,False,True,False,True,True,38.0,2.0,154.0,False
43,18,36,daily,2020,10,4,101,False,False,True,False,True,True,301.0,44.0,59.0,False
43,16,34,daily,2020,10,4,101,False,False,True,False,True,True,29.0,590.0,26.0,False
43,35,20,daily,2020,10,4,101,False,False,True,False,True,True,55.0,26.0,52.0,False
43,9,156,daily,2020,10,4,101,False,False,True,False,True,True,41.0,145.0,143.0,False
43,6,1,daily,2020,10,4,101,False,False,True,False,True,True,566.0,31.0,281.0,False
43,8,104,daily,2020,10,4,101,False,False,True,False,True,True,850.0,34.0,51.0,False
43,26,177,daily,2020,10,4,101,False,False,True,False,True,True,84.0,38.0,2.0,False
43,32,31,daily,2020,10,4,101,False,False,True,False,True,True,36.0,301.0,44.0,False
43,19,41,daily,2020,10,4,101,False,False,True,False,True,True,34.0,29.0,590.0,False
25,26,358,daily,2020,11,5,102,False,True,False,False,True,True,20.0,55.0,26.0,False
25,25,134,daily,2020,11,5,102,False,True,False,False,True,True,156.0,41.0,145.0,False
25,19,143,daily,2020,11,5,102,False,True,False,False,True,True,1.0,566.0,31.0,False
25,6,3,daily,2020,11,5,102,False,True,False,False,True,True,104.0,850.0,34.0,False
25,5,589,daily,2020,11,5,102,False,True,False,False,True,True,177.0,84.0,38.0,False
25,40,105,daily,2020,11,5,102,False,True,False,False,True,True,31.0,36.0,301.0,False
25,13,1235,daily,2020,11,5,102,False,True,False,False,True,True,41.0,34.0,29.0,False
25,18,99,daily,2020,11,5,102,False,True,False,False,True,True,358.0,20.0,55.0,False
25,16,71,daily,2020,11,5,102,False,True,False,False,True,True,134.0,156.0,41.0,False
25,37,49,daily,2020,11,5,102,False,True,False,False,True,True,143.0,1.0,566.0,False
25,8,349,daily,2020,11,5,102,False,True,False,False,True,True,3.0,104.0,850.0,False
25,9,386,daily,2020,11,5,102,False,True,False,False,True,True,589.0,177.0,84.0,False
25,35,30,daily,2020,11,5,102,False,True,False,False,True,True,105.0,31.0,36.0,False
25,28,1186,daily,2020,11,5,102,False,True,False,False,True,True,1235.0,41.0,34.0,False
25,14,187,daily,2020,11,5,102,False,True,False,False,True,True,99.0,358.0,20.0,False
25,36,90,daily,2020,11,5,102,False,True,False,False,True,True,71.0,134.0,156.0,False
25,32,114,daily,2020,11,5,102,False,True,False,False,True,True,49.0,143.0,1.0,False
26,37,22,daily,2020,12,6,103,True,True,False,True,True,False,349.0,3.0,104.0,False
26,36,37,daily,2020,12,6,103,True,True,False,True,True,False,386.0,589.0,177.0,False
26,8,94,daily,2020,12,6,103,True,True,False,True,True,False,30.0,105.0,31.0,False
26,35,21,daily,2020,12,6,103,True,True,False,True,True,False,1186.0,1235.0,41.0,False
26,13,501,daily,2020,12,6,103,True,True,False,True,True,False,187.0,99.0,358.0,False
26,5,228,daily,2020,12,6,103,True,True,False,True,True,False,90.0,71.0,134.0,False
26,18,30,daily,2020,12,6,103,True,True,False,True,True,False,114.0,49.0,143.0,False
26,16,27,daily,2020,12,6,103,True,True,False,True,True,False,22.0,349.0,3.0,False
26,9,131,daily,2020,12,6,103,True,True,False,True,True,False,37.0,386.0,589.0,False
26,19,41,daily,2020,12,6,103,True,True,False,True,True,False,94.0,30.0,105.0,False
26,40,40,daily,2020,12,6,103,True,True,False,True,True,False,21.0,1186.0,1235.0,False
26,32,23,daily,2020,12,6,103,True,True,False,True,True,False,501.0,187.0,99.0,False
26,26,147,daily,2020,12,6,103,True,True,False,True,True,False,228.0,90.0,71.0,False
26,14,51,daily,2020,12,6,103,True,True,False,True,True,False,30.0,114.0,49.0,False
26,28,573,daily,2020,12,6,103,True,True,False,True,True,False,27.0,22.0,349.0,False
26,25,42,daily,2020,12,6,103,True,True,False,True,True,False,131.0,37.0,386.0,False
45,19,56,daily,2020,13,0,104,False,False,False,False,True,False,41.0,94.0,30.0,False
45,5,278,daily,2020,13,0,104,False,False,False,False,True,False,40.0,21.0,1186.0,False
45,18,44,daily,2020,13,0,104,False,False,False,False,True,False,23.0,501.0,187.0,False
45,40,33,daily,2020,13,0,104,False,False,False,False,True,False,147.0,228.0,90.0,False
45,16,24,daily,2020,13,0,104,False,False,False,False,True,False,51.0,30.0,114.0,False
45,9,159,daily,2020,13,0,104,False,False,False,False,True,False,573.0,27.0,22.0,False
45,36,33,daily,2020,13,0,104,False,False,False,False,True,False,42.0,131.0,37.0,False
45,25,53,daily,2020,13,0,104,False,False,False,False,True,False,56.0,41.0,94.0,False
45,37,27,daily,2020,13,0,104,False,False,False,False,True,False,278.0,40.0,21.0,False
45,35,15,daily,2020,13,0,104,False,False,False,False,True,False,44.0,23.0,501.0,False
45,14,90,daily,2020,13,0,104,False,False,False,False,True,False,33.0,147.0,228.0,False
45,13,634,daily,2020,13,0,104,False,False,False,False,True,False,24.0,51.0,30.0,False
45,28,918,daily,2020,13,0,104,False,False,False,False,True,False,159.0,573.0,27.0,False
45,26,161,daily,2020,13,0,104,False,False,False,False,True,False,33.0,42.0,131.0,False
45,8,137,daily,2020,13,0,104,False,False,False,False,True,False,53.0,56.0,41.0,False
45,32,35,daily,2020,13,0,104,False,False,False,False,True,False,27.0,278.0,40.0,False
13,16,127,daily,2020,14,1,105,False,False,False,False,True,False,15.0,44.0,23.0,False
13,8,471,daily,2020,14,1,105,False,False,False,False,True,False,90.0,33.0,147.0,False
13,17,686,daily,2020,14,1,105,False,False,False,False,True,False,634.0,24.0,51.0,False
13,13,1385,daily,2020,14,1,105,False,False,False,False,True,False,918.0,159.0,573.0,False
13,14,358,daily,2020,14,1,105,False,False,False,False,True,False,161.0,33.0,42.0,False
13,5,1124,daily,2020,14,1,105,False,False,False,False,True,False,137.0,53.0,56.0,False
13,36,130,daily,2020,14,1,105,False,False,False,False,True,False,35.0,27.0,278.0,False
13,35,80,daily,2020,14,1,105,False,False,False,False,True,False,127.0,15.0,44.0,False
13,6,8,daily,2020,14,1,105,False,False,False,False,True,False,471.0,90.0,33.0,False
13,9,515,daily,2020,14,1,105,False,False,False,False,True,False,686.0,634.0,24.0,False
13,29,121,daily,2020,14,1,105,False,False,False,False,True,False,1385.0,918.0,159.0,False
13,26,588,daily,2020,14,1,105,False,False,False,False,True,False,358.0,161.0,33.0,False
13,18,137,daily,2020,14,1,105,False,False,False,False,True,False,1124.0,137.0,53.0,False
13,32,176,daily,2020,14,1,105,False,False,False,False,True,False,130.0,35.0,27.0,False
13,28,2047,daily,2020,14,1,105,False,False,False,False,True,False,80.0,127.0,15.0,False
13,25,184,daily,2020,14,1,105,False,False,False,False,True,False,8.0,471.0,90.0,False
13,33,180,daily,2020,14,1,105,False,False,False,False,True,False,515.0,686.0,634.0,False
13,40,220,daily,2020,14,1,105,False,False,False,False,True,False,121.0,1385.0,918.0,False
13,19,204,daily,2020,14,1,105,False,False,False,False,True,False,588.0,358.0,161.0,False
13,37,75,daily,2020,14,1,105,False,False,False,False,True,False,137.0,1124.0,137.0,False
43,8,362,daily,2020,15,2,106,False,False,False,False,True,False,176.0,130.0,35.0,False
43,14,324,daily,2020,15,2,106,False,False,False,False,True,False,2047.0,80.0,127.0,False
43,33,235,daily,2020,15,2,106,False,False,False,False,True,False,184.0,8.0,471.0,False
43,6,8,daily,2020,15,2,106,False,False,False,False,True,False,180.0,515.0,686.0,False
43,29,141,daily,2020,15,2,106,False,False,False,False,True,False,220.0,121.0,1385.0,False
43,40,227,daily,2020,15,2,106,False,False,False,False,True,False,204.0,588.0,358.0,False
43,35,70,daily,2020,15,2,106,False,False,False,False,True,False,75.0,137.0,1124.0,False
43,16,100,daily,2020,15,2,106,False,False,False,False,True,False,362.0,176.0,130.0,False
43,37,65,daily,2020,15,2,106,False,False,False,False,True,False,324.0,2047.0,80.0,False
43,9,513,daily,2020,15,2,106,False,False,False,False,True,False,235.0,184.0,8.0,False
43,5,1051,daily,2020,15,2,106,False,False,False,False,True,False,8.0,180.0,515.0,False
43,28,2055,daily,2020,15,2,106,False,False,False,False,True,False,141.0,220.0,121.0,False
43,19,196,daily,2020,15,2,106,False,False,False,False,True,False,227.0,204.0,588.0,False
43,25,183,daily,2020,15,2,106,False,False,False,False,True,False,70.0,75.0,137.0,False
43,32,171,daily,2020,15,2,106,False,False,False,False,True,False,100.0,362.0,176.0,False
43,36,135,daily,2020,15,2,106,False,False,False,False,True,False,65.0,324.0,2047.0,False
43,17,504,daily,2020,15,2,106,False,False,False,False,True,False,513.0,235.0,184.0,False
43,26,571,daily,2020,15,2,106,False,False,False,False,True,False,1051.0,8.0,180.0,False
43,18,123,daily,2020,15,2,106,False,False,False,False,True,False,2055.0,141.0,220.0,False
43,13,1631,daily,2020,15,2,106,False,False,False,False,True,False,196.0,227.0,204.0,False
43,16,118,daily,2020,16,3,107,False,False,False,False,True,False,183.0,70.0,75.0,False
43,18,141,daily,2020,16,3,107,False,False,False,False,True,False,171.0,100.0,362.0,False
43,19,193,daily,2020,16,3,107,False,False,False,False,True,False,135.0,65.0,324.0,False
43,13,1579,daily,2020,16,3,107,False,False,False,False,True,False,504.0,513.0,235.0,False
43,14,317,daily,2020,16,3,107,False,False,False,False,True,False,571.0,1051.0,8.0,False
43,17,703,daily,2020,16,3,107,False,False,False,False,True,False,123.0,2055.0,141.0,False
43,36,127,daily,2020,16,3,107,False,False,False,False,True,False,1631.0,196.0,227.0,False
43,37,67,daily,2020,16,3,107,False,False,False,False,True,False,118.0,183.0,70.0,False
43,28,1926,daily,2020,16,3,107,False,False,False,False,True,False,141.0,171.0,100.0,False
43,8,375,daily,2020,16,3,107,False,False,False,False,True,False,193.0,135.0,65.0,False
43,35,80,daily,2020,16,3,107,False,False,False,False,True,False,1579.0,504.0,513.0,False
43,25,129,daily,2020,16,3,107,False,False,False,False,True,False,317.0,571.0,1051.0,False
43,9,523,daily,2020,16,3,107,False,False,False,False,True,False,703.0,123.0,2055.0,False
43,40,182,daily,2020,16,3,107,False,False,False,False,True,False,127.0,1631.0,196.0,False
43,32,163,daily,2020,16,3,107,False,False,False,False,True,False,67.0,118.0,183.0,False
43,33,260,daily,2020,16,3,107,False,False,False,False,True,False,1926.0,141.0,171.0,False
43,26,564,daily,2020,16,3,107,False,False,False,False,True,False,375.0,193.0,135.0,False
43,6,8,daily,2020,16,3,107,False,False,False,False,True,False,80.0,1579.0,504.0,False
43,5,780,daily,2020,16,3,107,False,False,False,False,True,False,129.0,317.0,571.0,False
43,29,140,daily,2020,16,3,107,False,False,False,False,True,False,523.0,703.0,123.0,False
23,18,137,daily,2020,17,4,108,False,False,False,False,True,False,182.0,127.0,1631.0,False
23,40,203,daily,2020,17,4,108,False,False,False,False,True,False,163.0,67.0,118.0,False
23,16,124,daily,2020,17,4,108,False,False,False,False,True,False,260.0,1926.0,141.0,False
23,17,709,daily,2020,17,4,108,False,False,False,False,True,False,564.0,375.0,193.0,False
23,37,74,daily,2020,17,4,108,False,False,False,False,True,False,8.0,80.0,1579.0,False
23,19,187,daily,2020,17,4,108,False,False,False,False,True,False,780.0,129.0,317.0,False
23,14,333,daily,2020,17,4,108,False,False,False,False,True,False,140.0,523.0,703.0,False
23,8,397,daily,2020,17,4,108,False,False,False,False,True,False,137.0,182.0,127.0,False
23,29,153,daily,2020,17,4,108,False,False,False,False,True,False,203.0,163.0,67.0,False
23,9,568,daily,2020,17,4,108,False,False,False,False,True,False,124.0,260.0,1926.0,False
23,13,1669,daily,2020,17,4,108,False,False,False,False,True,False,709.0,564.0,375.0,False
23,36,114,daily,2020,17,4,108,False,False,False,False,True,False,74.0,8.0,80.0,False
23,33,203,daily,2020,17,4,108,False,False,False,False,True,False,187.0,780.0,129.0,False
23,26,598,daily,2020,17,4,108,False,False,False,False,True,False,333.0,140.0,523.0,False
23,35,72,daily,2020,17,4,108,False,False,False,False,True,False,397.0,137.0,182.0,False
23,6,10,daily,2020,17,4,108,False,False,False,False,True,False,153.0,203.0,163.0,False
23,28,2155,daily,2020,17,4,108,False,False,False,False,True,False,568.0,124.0,260.0,False
23,32,187,daily,2020,17,4,108,False,False,False,False,True,False,1669.0,709.0,564.0,False
23,25,177,daily,2020,17,4,108,False,False,False,False,True,False,114.0,74.0,8.0,False
23,5,825,daily,2020,17,4,108,False,False,False,False,True,False,203.0,187.0,780.0,False
24,32,71,daily,2020,18,5,109,False,True,False,False,True,False,598.0,333.0,140.0,False
24,35,29,daily,2020,18,5,109,False,True,False,False,True,False,72.0,397.0,137.0,False
24,28,1241,daily,2020,18,5,109,False,True,False,False,True,False,10.0,153.0,203.0,False
24,36,86,daily,2020,18,5,109,False,True,False,False,True,False,2155.0,568.0,124.0,False
24,19,116,daily,2020,18,5,109,False,True,False,False,True,False,187.0,1669.0,709.0,False
24,6,8,daily,2020,18,5,109,False,True,False,False,True,False,177.0,114.0,74.0,False
24,40,101,daily,2020,18,5,109,False,True,False,False,True,False,825.0,203.0,187.0,False
24,9,398,daily,2020,18,5,109,False,True,False,False,True,False,71.0,598.0,333.0,False
24,26,331,daily,2020,18,5,109,False,True,False,False,True,False,29.0,72.0,397.0,False
24,18,83,daily,2020,18,5,109,False,True,False,False,True,False,1241.0,10.0,153.0,False
24,16,74,daily,2020,18,5,109,False,True,False,False,True,False,86.0,2155.0,568.0,False
24,25,119,daily,2020,18,5,109,False,True,False,False,True,False,116.0,187.0,1669.0,False
24,13,1097,daily,2020,18,5,109,False,True,False,False,True,False,8.0,177.0,114.0,False
24,37,43,daily,2020,18,5,109,False,True,False,False,True,False,101.0,825.0,203.0,False
24,8,309,daily,2020,18,5,109,False,True,False,False,True,False,398.0,71.0,598.0,False
24,5,570,daily,2020,18,5,109,False,True,False,False,True,False,331.0,29.0,72.0,False
24,14,170,daily,2020,18,5,109,False,True,False,False,True,False,83.0,1241.0,10.0,False
26,36,39,daily,2020,19,6,110,True,True,False,False,True,False,74.0,86.0,2155.0,False
26,16,26,daily,2020,19,6,110,True,True,False,False,True,False,119.0,116.0,187.0,False
26,19,49,daily,2020,19,6,110,True,True,False,False,True,False,1097.0,8.0,177.0,False
26,35,13,daily,2020,19,6,110,True,True,False,False,True,False,43.0,101.0,825.0,False
26,25,47,daily,2020,19,6,110,True,True,False,False,True,False,309.0,398.0,71.0,False
26,40,49,daily,2020,19,6,110,True,True,False,False,True,False,570.0,331.0,29.0,False
26,18,34,daily,2020,19,6,110,True,True,False,False,True,False,170.0,83.0,1241.0,False
26,5,232,daily,2020,19,6,110,True,True,False,False,True,False,39.0,74.0,86.0,False
26,9,141,daily,2020,19,6,110,True,True,False,False,True,False,26.0,119.0,116.0,False
26,6,2,daily,2020,19,6,110,True,True,False,False,True,False,49.0,1097.0,8.0,False
26,32,32,daily,2020,19,6,110,True,True,False,False,True,False,13.0,43.0,101.0,False
26,14,66,daily,2020,19,6,110,True,True,False,False,True,False,47.0,309.0,398.0,False
26,37,24,daily,2020,19,6,110,True,True,False,False,True,False,49.0,570.0,331.0,False
26,13,514,daily,2020,19,6,110,True,True,False,False,True,False,34.0,170.0,83.0,False
26,26,147,daily,2020,19,6,110,True,True,False,False,True,False,232.0,39.0,74.0,False
26,8,123,daily,2020,19,6,110,True,True,False,False,True,False,141.0,26.0,119.0,False
26,28,806,daily,2020,19,6,110,True,True,False,False,True,False,2.0,49.0,1097.0,False
25,29,209,daily,2020,20,0,111,False,False,False,False,True,False,32.0,13.0,43.0,False
25,26,561,daily,2020,20,0,111,False,False,False,False,True,False,66.0,47.0,309.0,False
25,33,290,daily,2020,20,0,111,False,False,False,False,True,False,24.0,49.0,570.0,False
25,25,173,daily,2020,20,0,111,False,False,False,False,True,False,514.0,34.0,170.0,False
25,32,153,daily,2020,20,0,111,False,False,False,False,True,False,147.0,232.0,39.0,False
25,28,2210,daily,2020,20,0,111,False,False,False,False,True,False,123.0,141.0,26.0,False
25,40,228,daily,2020,20,0,111,False,False,False,False,True,False,806.0,2.0,49.0,False
25,16,121,daily,2020,20,0,111,False,False,False,False,True,False,209.0,32.0,13.0,False
25,19,208,daily,2020,20,0,111,False,False,False,False,True,False,561.0,66.0,47.0,False
25,18,127,daily,2020,20,0,111,False,False,False,False,True,False,290.0,24.0,49.0,False
25,14,342,daily,2020,20,0,111,False,False,False,False,True,False,173.0,514.0,34.0,False
25,36,123,daily,2020,20,0,111,False,False,False,False,True,False,153.0,147.0,232.0,False
25,17,741,daily,2020,20,0,111,False,False,False,False,True,False,2210.0,123.0,141.0,False
25,13,1734,daily,2020,20,0,111,False,False,False,False,True,False,228.0,806.0,2.0,False
25,6,5,daily,2020,20,0,111,False,False,False,False,True,False,121.0,209.0,32.0,False
25,8,371,daily,2020,20,0,111,False,False,False,False,True,False,208.0,561.0,66.0,False
25,9,605,daily,2020,20,0,111,False,False,False,False,True,False,127.0,290.0,24.0,False
25,37,70,daily,2020,20,0,111,False,False,False,False,True,False,342.0,173.0,514.0,False
25,35,92,daily,2020,20,0,111,False,False,False,False,True,False,123.0,153.0,147.0,False
25,5,1082,daily,2020,20,0,111,False,False,False,False,True,False,741.0,2210.0,123.0,False
26,28,2507,daily,2020,21,1,112,False,False,False,False,True,False,1734.0,228.0,806.0,False
26,33,327,daily,2020,21,1,112,False,False,False,False,True,False,5.0,121.0,209.0,False
26,29,162,daily,2020,21,1,112,False,False,False,False,True,False,371.0,208.0,561.0,False
26,18,157,daily,2020,21,1,112,False,False,False,False,True,False,605.0,127.0,290.0,False
26,32,188,daily,2020,21,1,112,False,False,False,False,True,False,70.0,342.0,173.0,False
26,17,855,daily,2020,21,1,112,False,False,False,False,True,False,92.0,123.0,153.0,False
26,16,132,daily,2020,21,1,112,False,False,False,False,True,False,1082.0,741.0,2210.0,False
26,8,409,daily,2020,21,1,112,False,False,False,False,True,False,2507.0,1734.0,228.0,False
26,19,203,daily,2020,21,1,112,False,False,False,False,True,False,327.0,5.0,121.0,False
26,25,167,daily,2020,21,1,112,False,False,False,False,True,False,162.0,371.0,208.0,False
26,26,676,daily,2020,21,1,112,False,False,False,False,True,False,157.0,605.0,127.0,False
26,6,6,daily,2020,21,1,112,False,False,False,False,True,False,188.0,70.0,342.0,False
26,9,537,daily,2020,21,1,112,False,False,False,False,True,False,855.0,92.0,123.0,False
26,13,1741,daily,2020,21,1,112,False,False,False,False,True,False,132.0,1082.0,741.0,False
26,14,310,daily,2020,21,1,112,False,False,False,False,True,False,409.0,2507.0,1734.0,False
26,5,1280,daily,2020,21,1,112,False,False,False,False,True,False,203.0,327.0,5.0,False
26,40,269,daily,2020,21,1,112,False,False,False,False,True,False,167.0,162.0,371.0,False
26,37,75,daily,2020,21,1,112,False,False,False,False,True,False,676.0,157.0,605.0,False
26,36,135,daily,2020,21,1,112,False,False,False,False,True,False,6.0,188.0,70.0,False
26,35,102,daily,2020,21,1,112,False,False,False,False,True,False,537.0,855.0,92.0,False
26,32,188,daily,2020,22,2,113,False,False,False,False,True,False,1741.0,132.0,1082.0,False
26,35,104,daily,2020,22,2,113,False,False,False,False,True,False,310.0,409.0,2507.0,False
26,33,303,daily,2020,22,2,113,False,False,False,False,True,False,1280.0,203.0,327.0,False
26,9,513,daily,2020,22,2,113,False,False,False,False,True,False,269.0,167.0,162.0,False
26,14,353,daily,2020,22,2,113,False,False,False,False,True,False,75.0,676.0,157.0,False
26,13,1728,daily,2020,22,2,113,False,False,False,False,True,False,135.0,6.0,188.0,False
26,36,134,daily,2020,22,2,113,False,False,False,False,True,False,102.0,537.0,855.0,False
26,40,238,daily,2020,22,2,113,False,False,False,False,True,False,188.0,1741.0,132.0,False
26,28,2375,daily,2020,22,2,113,False,False,False,False,True,False,104.0,310.0,409.0,False
26,29,174,daily,2020,22,2,113,False,False,False,False,True,False,303.0,1280.0,203.0,False
26,18,124,daily,2020,22,2,113,False,False,False,False,True,False,513.0,269.0,167.0,False
